=== Setting ===
pop_size: 300
mutation_rate: 0.01
max_generation: 700


Average fitness, Best fitness
0.26576087524324477,0.9980199990291734
0.3437748555887742,1.10328315692391
0.41830326269253804,1.4201927116613025
0.5244646479167575,1.4201927116613025
0.6251673631507435,1.5117194209299472
0.736244027700575,1.6341803731701032
0.8853636694041075,1.6427142639007046
1.0232531085219918,1.7714000153165865
1.12278715041027,2.065610803794187
1.2203373749986783,2.065610803794187
1.253841582816784,2.065610803794187
1.3084250878385628,2.1241207911614643
1.3156902691889891,2.2671297561032926
1.324222456275057,2.298728440656686
1.3533250465270625,2.339852356780602
1.4241872958678452,2.4462190454274912
1.4384238993631138,2.621405287855521
1.4818578882587343,2.621405287855521
1.4796593668498212,2.621405287855521
1.5085568390111987,2.65349259087494
1.5496257344059352,2.65349259087494
1.6127353117539298,2.65349259087494
1.658328165133598,2.65349259087494
1.6803208694977079,2.65349259087494
1.6957522270474608,2.65349259087494
1.710468514084508,2.65349259087494
1.691704555002392,2.6677314717761655
1.7229359936658122,2.6677314717761655
1.731038720499932,2.817399699250034
1.742558091954526,3.0092831880722994
1.7909528643961228,3.0974103792232612
1.8220778219523641,3.0974103792232612
1.8352742471716594,3.1328928149276365
1.836372261233572,3.2483786823654777
1.8886409985071468,3.3072005890134717
1.944430350841939,3.3072005890134717
1.948414444521632,3.4031592520954224
1.9869604751124867,3.557142857142857
2.0809641558508543,3.557142857142857
2.100331293575775,3.557142857142857
2.1970620557782574,3.557142857142857
2.242393805319374,3.557142857142857
2.260953094971366,3.557142857142857
2.3004835913172044,3.5789833978797
2.3674882461922144,3.5789833978797
2.4716415876550566,3.7318973018476918
2.479305444872175,3.7318973018476918
2.4946704626429574,3.7318973018476918
2.4656710460505007,3.7318973018476918
2.437617456008374,3.7318973018476918
2.4489881102763436,3.733005249368793
2.5156991954427843,3.733005249368793
2.5145941455771856,3.733005249368793
2.5370408185829785,3.733005249368793
2.548547864904124,4.115431793162405
2.5608992262231123,4.115431793162405
2.5866983318974848,4.115431793162405
2.5516494590002634,4.115431793162405
2.555233617424287,4.115431793162405
2.662735569910962,4.115431793162405
2.667586644318679,4.115431793162405
2.672306775223364,4.115431793162405
2.6596834784927954,4.115431793162405
2.6646811105814194,4.159476324846445
2.6880404102291755,4.159476324846445
2.7368496743990463,4.159476324846445
2.7646379773735585,4.159476324846445
2.7003866655602495,4.159476324846445
2.731558302369972,4.159476324846445
2.723039423241175,4.159476324846445
2.730697012438018,4.159476324846445
2.763927158370393,4.159476324846445
2.758568229952915,4.159476324846445
2.7709533270710214,4.159476324846445
2.8279443742397548,4.159476324846445
2.8169656264894365,4.159476324846445
2.822368216069569,4.159476324846445
2.8930014668026827,4.159476324846445
2.922865575091086,4.159476324846445
2.8695941779203156,4.159476324846445
2.902377999936344,4.41540034491254
2.9071498986619857,4.41540034491254
2.947891399230967,4.41540034491254
2.99437900138809,4.41540034491254
2.9600841881647524,4.41540034491254
2.9909721511474143,4.41540034491254
2.981960061067162,4.41540034491254
3.0048954923189513,4.505528613133515
3.004924104864174,4.505528613133515
2.988383632200956,4.505528613133515
2.9798415387675665,4.505528613133515
2.98604073298332,4.505528613133515
2.977786368547299,4.505528613133515
2.9984199349446112,4.505528613133515
2.940134992305974,4.505528613133515
2.935037821975131,4.505528613133515
2.9590010457186007,4.505528613133515
2.9695702734298206,4.505528613133515
2.9661653435812543,4.505528613133515
2.8968531750312687,4.505528613133515
2.9258396174515555,4.505528613133515
2.9863090762224607,4.505528613133515
3.0098959189861345,4.505528613133515
3.0650165862860614,4.505528613133515
3.009005921496655,4.505528613133515
3.0247743178891273,4.505528613133515
3.018153798864544,4.505528613133515
3.025396542750592,4.506253166260022
3.0127237644248335,4.506253166260022
3.019533897355006,4.506253166260022
3.021300323761748,4.506253166260022
3.0281937547576385,4.506253166260022
3.0635180678538636,4.506253166260022
3.0422529160544607,4.506253166260022
3.0066509417693212,4.506253166260022
3.006176452031453,4.506253166260022
3.0018599495105276,4.506253166260022
3.03587022888855,4.506253166260022
3.0458377423429823,4.506253166260022
2.9888156591697106,4.506253166260022
3.0190186011688147,4.506253166260022
3.088205328777234,4.506253166260022
3.087846458664357,4.506253166260022
3.1286892629406897,4.506253166260022
3.1862173133073592,4.506253166260022
3.177789311275681,4.506253166260022
3.1765989557008707,4.506253166260022
3.212559708066362,4.506253166260022
3.215568400178776,4.526002374021403
3.2358841178315774,4.526002374021403
3.2507852615311394,4.526002374021403
3.2922211651783497,4.526002374021403
3.281542018890795,4.552538902538903
3.25518567037994,4.690669527670753
3.225598265352768,4.690669527670753
3.239202478665105,4.690669527670753
3.272304562556474,4.690669527670753
3.270769616540183,4.690669527670753
3.235105481094548,4.690669527670753
3.2319476577194135,4.8115335878585
3.3088752242025707,4.943926395580612
3.31995217917915,4.943926395580612
3.328681703188531,4.943926395580612
3.359647147120152,4.958843324128219
3.4186442840874793,4.958843324128219
3.4026438491271125,4.958843324128219
3.3929819297658033,4.958843324128219
3.4251549439276414,4.958843324128219
3.414075899939771,4.958843324128219
3.436704222566853,4.958843324128219
3.44554879114651,4.958843324128219
3.384790822908734,5.015179561603587
3.365011857750026,5.015179561603587
3.3614389094368127,5.015179561603587
3.3592961220507314,5.015179561603587
3.337957524297978,5.015179561603587
3.3790478835327002,5.015179561603587
3.376329951639407,5.015179561603587
3.3730064645353006,5.015179561603587
3.354949000862873,5.015179561603587
3.3863077513073523,5.015179561603587
3.3663239217260443,5.015179561603587
3.3348257246222577,5.015179561603587
3.3226392885672227,5.015179561603587
3.3745830530584375,5.015179561603587
3.3967695475906816,5.015179561603587
3.4150075454130926,5.015179561603587
3.375232863378514,5.015179561603587
3.3187953730630015,5.015179561603587
3.3033674289415593,5.015179561603587
3.295693569918269,5.015179561603587
3.2626653732766426,5.015179561603587
3.312912214017803,5.015179561603587
3.357781587808201,5.015179561603587
3.4082863453277747,5.015179561603587
3.443965413903042,5.015179561603587
3.4636550681386997,5.015179561603587
3.452241920325161,5.015179561603587
3.462490630276299,5.015179561603587
3.5238173466981606,5.015179561603587
3.5333075832660255,5.015179561603587
3.491349297363561,5.015179561603587
3.4861998771044993,5.015179561603587
3.460575574661746,5.015179561603587
3.4695955184807787,5.015179561603587
3.465193918624355,5.015179561603587
3.5303728103066807,5.015179561603587
3.522027294332463,5.015179561603587
3.461250479876382,5.361924030454047
3.4944927994551875,5.361924030454047
3.529230048876695,5.361924030454047
3.5186395020952825,5.361924030454047
3.546775550489229,5.361924030454047
3.5120307783167317,5.361924030454047
3.565812800585095,5.361924030454047
3.563008515529125,5.361924030454047
3.543801423100521,5.361924030454047
3.5724881270242976,5.361924030454047
3.5647490439883245,5.361924030454047
3.6153911721843563,5.361924030454047
3.6390516926493,5.361924030454047
3.642786277678265,5.361924030454047
3.6103703214405103,5.361924030454047
3.62126868585376,5.361924030454047
3.60652701302198,5.361924030454047
3.588876719322345,5.361924030454047
3.602943102889952,5.361924030454047
3.6154886102792103,5.361924030454047
3.6395805210149024,5.361924030454047
3.65911073180614,5.361924030454047
3.6710151117018284,5.361924030454047
3.6874711857622113,5.361924030454047
3.71500781723663,5.361924030454047
3.6857010812883506,5.361924030454047
3.7237102625639666,5.361924030454047
3.748363562325482,5.492422481361034
3.734630669903966,5.492422481361034
3.7687412222805716,5.492422481361034
3.7492024004585907,5.492422481361034
3.7790646543774704,5.492422481361034
3.797472768090732,5.492422481361034
3.8059223476194095,5.492422481361034
3.830209122183218,5.492422481361034
3.788884797554743,5.492422481361034
3.764161833107928,5.492422481361034
3.7491626849431485,5.492422481361034
3.76969137243054,5.492422481361034
3.794140045117624,5.492422481361034
3.795436608343423,5.492422481361034
3.762564609050306,5.492422481361034
3.776045661492051,5.492422481361034
3.790566073860309,5.492422481361034
3.811569546717607,5.492422481361034
3.8099829009318453,5.492422481361034
3.7977147153365447,5.492422481361034
3.8183958614440585,5.492422481361034
3.7972976129640106,5.492422481361034
3.787674308577491,5.492422481361034
3.810631384894876,5.538243779325262
3.8404413314932935,5.538243779325262
3.830362131880255,5.538243779325262
3.772646843455359,5.538243779325262
3.77720189639433,5.538243779325262
3.767397089468052,5.538243779325262
3.7601298203453424,5.538243779325262
3.6661957530670892,5.538243779325262
3.685603012947995,5.538243779325262
3.6703582459394055,5.538243779325262
3.694415417936244,5.538243779325262
3.678093856527091,5.538243779325262
3.6954979567141817,5.538243779325262
3.6899338444785115,5.538243779325262
3.6724785156503965,5.538243779325262
3.663317409936079,5.538243779325262
3.646520728314011,5.538243779325262
3.649037394032473,5.538243779325262
3.696153313098577,5.538243779325262
3.671966366505486,5.538243779325262
3.7113080000565217,5.538243779325262
3.6918495490653003,5.538243779325262
3.6842073232742525,5.538243779325262
3.666807783291775,5.538243779325262
3.750339666862055,5.630698072988411
3.7666056148558695,5.630698072988411
3.783621535046315,5.630698072988411
3.7455104345484527,5.630698072988411
