=== Setting ===
pop_size: 100
mutation_rate: 0.001
max_generation: 1000


Average fitness, Best fitness
0.2927631502716853,0.9258625232271126
0.33506274352767657,0.9258625232271126
0.4155077511896346,0.9690244469008459
0.4610391502846565,1.1071559827492032
0.5209667819946827,1.1071559827492032
0.5935039374232229,1.1071559827492032
0.6492833177814002,1.5130208901280902
0.6837765190863654,1.5249512871959818
0.7565309723247438,1.5249512871959818
0.8897323730456967,1.6386237490354127
1.0044771855652388,1.7840216834714964
1.1427427124767706,1.7840216834714964
1.237015222570556,1.8146686294672483
1.2700268231323455,1.8337790412363337
1.3214922086520005,1.8337790412363337
1.3488667430454961,1.841335737887462
1.3774242753301718,1.841335737887462
1.3602541456686688,1.841335737887462
1.3687109412830525,1.841335737887462
1.4562170756181751,1.8446558203371184
1.4818180845773077,1.9369635126448106
1.4956080986077576,1.9369635126448106
1.4926642799136145,1.9369635126448106
1.5045533699394356,1.9369635126448106
1.5179448255360883,1.9369635126448106
1.5355440096023105,1.9369635126448106
1.5492114100199397,1.9594406620346718
1.5417744219343787,1.9594406620346718
1.571612762194537,1.9594406620346718
1.5738742189948582,1.9771276652232626
1.5695211946391074,1.9771276652232626
1.5516694842452825,1.9771276652232626
1.5739584844564711,1.9771276652232626
1.5793241831350304,1.9771276652232626
1.5823453368329659,1.982890253915758
1.62330779397352,2.0244684717327437
1.6295723286816897,2.0244684717327437
1.6238464912515866,2.03297036225791
1.6281514542970228,2.062459850272903
1.6143478608548485,2.0964342092472616
1.667386593330151,2.0964342092472616
1.6384960096229815,2.106880561931498
1.6802256574653578,2.106880561931498
1.713088993485336,2.1545694834281965
1.7180267384918284,2.1545694834281965
1.7155355784947366,2.1545694834281965
1.7185365311799423,2.1545694834281965
1.730153313885106,2.1545694834281965
1.7440778448803511,2.1545694834281965
1.7536839169651204,2.1545694834281965
1.7611938101513847,2.1545694834281965
1.7299226559063365,2.1545694834281965
1.754300607752586,2.1668972039713132
1.778497782974319,2.1668972039713132
1.822837245598857,2.2155867129086944
1.837989041638421,2.2155867129086944
1.869084881922666,2.268814835702861
1.8472190919562863,2.3611225280105534
1.8360208601091488,2.3611225280105534
1.863513722872602,2.3611225280105534
1.8995288970423427,2.3611225280105534
1.8945280112410332,2.3611225280105534
1.9188028648939435,2.3611225280105534
1.9146951876721243,2.3611225280105534
1.9394479082749059,2.3611225280105534
1.9632074774378152,2.3611225280105534
1.9513646433855811,2.3611225280105534
1.9568043196148182,2.3611225280105534
1.9413593495489576,2.3611225280105534
1.9428436183215518,2.3611225280105534
1.9548393959935826,2.3611225280105534
1.9498026868091167,2.3611225280105534
1.96081109289628,2.3611225280105534
1.9623907146252977,2.3611225280105534
1.963171383504291,2.3611225280105534
1.9670202133205916,2.3611225280105534
1.9574183348850382,2.3611225280105534
1.9678950840710165,2.3611225280105534
1.9851291500715715,2.3611225280105534
2.0016931413648678,2.3611225280105534
2.0005951899709498,2.3611225280105534
2.0086081807754543,2.3611225280105534
2.015754625038599,2.3611225280105534
2.014906116545364,2.3611225280105534
2.01234574303761,2.3611225280105534
2.032234583071299,2.3611225280105534
2.0417409126938906,2.3611225280105534
2.036927699587531,2.3611225280105534
2.0375427695552575,2.3611225280105534
2.041687566618694,2.3611225280105534
2.0670431812303125,2.3611225280105534
2.0697126013131184,2.3611225280105534
2.071075047737021,2.3611225280105534
2.0830759599448068,2.3611225280105534
2.071405901176844,2.3611225280105534
2.0825318106199395,2.3611225280105534
2.061638831307819,2.3611225280105534
2.0608611522700087,2.4360400474529382
2.0860959444675227,2.5210119575652974
2.097527192344134,2.6646017011550414
2.1170372652461937,2.6646017011550414
2.1415347834554477,2.6646017011550414
2.1646597767338673,2.682285167114369
2.1588250803393367,2.682285167114369
2.1726059802928885,2.682285167114369
2.2144216030598214,2.682285167114369
2.223248654236964,2.682285167114369
2.2404860555959836,2.682285167114369
2.2391476326718953,2.682285167114369
2.2709215757558847,2.682285167114369
2.282790347854827,2.7078062146942403
2.281747609629059,2.7078062146942403
2.2907543452968433,2.7078062146942403
2.29291938755959,2.7078062146942403
2.289571063205,2.7078062146942403
2.3270022084223747,2.7078062146942403
2.328161778850056,2.7078062146942403
2.352269122012388,2.7078062146942403
2.3711670823264397,2.7368581324631966
2.3465538319595804,2.7368581324631966
2.3715917512704165,2.7368581324631966
2.3918419209916477,2.7368581324631966
2.4069358861412438,2.7368581324631966
2.424990229109392,2.7368581324631966
2.4116744099231293,2.7368581324631966
2.422971569959322,2.7368581324631966
2.434939057522867,2.7368581324631966
2.4548761232911853,2.7368581324631966
2.453733759302096,2.7368581324631966
2.477156184664643,2.7368581324631966
2.501899682721186,2.7511227950037207
2.509008745003351,2.7511227950037207
2.501977906738235,2.7824740293909778
2.521979494568674,2.7824740293909778
2.513736978019621,2.7824740293909778
2.4992733242169973,2.7824740293909778
2.5315602230921472,2.7824740293909778
2.5229577622036734,2.789432107442325
2.5234948195398053,2.789432107442325
2.533927480242749,2.789432107442325
2.506460941510741,2.819977729960774
2.4952407380328387,2.819977729960774
2.497378854882001,2.819977729960774
2.4961574384142993,2.819977729960774
2.50633802002354,2.82065096798017
2.536276145775968,2.82065096798017
2.524296121730262,2.82065096798017
2.5284345575142884,2.82065096798017
2.5155718250786205,2.821097808712431
2.538702777414765,2.8671445751091893
2.5450877212118166,2.8671445751091893
2.556919581824057,2.8671445751091893
2.5637420981516525,2.8671445751091893
2.559663744529836,2.8904003890626777
2.591756944671924,2.8904003890626777
2.5997237237596384,2.8904003890626777
2.6150837341311286,2.8904003890626777
2.616007796043707,2.8904003890626777
